,gid,name,lat,lon,f_class,f_code,country,state,county,state_county
1408,4706088,Liberty,30.057990000000004,-94.79548,P,PPLA2,US,TX,291,TX_291
1367,4692883,Galveston,29.30135,-94.7977,P,PPLA2,US,TX,167,TX_167
1309,4670866,Angleton,29.16941,-95.43188,P,PPLA2,US,TX,39,TX_039
1468,4741325,Wharton,29.31164,-96.10274,P,PPLA2,US,TX,481,TX_481
1661,4829307,Bay City,28.98276,-95.9694,P,PPLA2,US,TX,321,TX_321
1,4046274,Edna,28.978590000000004,-96.64609,P,PPLA2,US,TX,239,TX_239
1464,4739157,Victoria,28.80527,-97.0036,P,PPLA2,US,TX,469,TX_469
1436,4720067,Port Lavaca,28.615,-96.62609,P,PPLA2,US,TX,57,TX_057
1352,4684547,Cuero,29.093870000000006,-97.28916,P,PPLA2,US,TX,123,TX_123
1375,4693921,Goliad,28.66833,-97.38833,P,PPLA2,US,TX,175,TX_175
1440,4722145,Refugio,28.30528,-97.27527,P,PPLA2,US,TX,391,TX_391
1444,4723422,Rockport,28.02077,-97.05601,P,PPLA2,US,TX,7,TX_007
1346,4683416,Corpus Christi,27.80058,-97.39638,P,PPLA2,US,TX,355,TX_355
1455,4728826,Sinton,28.03668,-97.50916,P,PPLA2,US,TX,409,TX_409
1306,4670234,Alice,27.75225,-98.06972,P,PPLA2,US,TX,249,TX_249
1369,4693325,George West,28.3325,-98.11751,P,PPLA2,US,TX,297,TX_297
1318,4673258,Beeville,28.40095,-97.74974,P,PPLA2,US,TX,25,TX_025
1448,4726311,San Diego,27.76391,-98.2389,P,PPLA2,US,TX,131,TX_131
1402,4703384,Kingsville,27.51587,-97.85611,P,PPLA2,US,TX,273,TX_273
1451,4727159,Sarita,27.22171,-97.78916,P,PPLA2,US,TX,261,TX_261
1361,4690070,Falfurrias,27.22699,-98.14417,P,PPLA2,US,TX,47,TX_047
1439,4721703,Raymondville,26.48146,-97.78305,P,PPLA2,US,TX,489,TX_489
1327,4676740,Brownsville,25.90175,-97.49748,P,PPLA2,US,TX,61,TX_061
1358,4688275,Edinburg,26.30174,-98.16334,P,PPLA2,US,TX,215,TX_215
1442,4722837,Rio Grande City,26.379790000000003,-98.8203,P,PPLA2,US,TX,427,TX_427
1385,4696922,Hebbronville,27.30688,-98.68032,P,PPLA2,US,TX,247,TX_247
1471,4743575,Zapata,26.90726,-99.27143,P,PPLA2,US,TX,505,TX_505
1406,4705349,Laredo,27.50641,-99.50754,P,PPLA2,US,TX,479,TX_479
1348,4683696,Cotulla,28.43693,-99.23503,P,PPLA2,US,TX,283,TX_283
1459,4736889,Tilden,28.46194,-98.54918,P,PPLA2,US,TX,311,TX_311
1362,4691553,Floresville,29.13358,-98.15612,P,PPLA2,US,TX,493,TX_493
1399,4702664,Karnes City,28.88498,-97.90084,P,PPLA2,US,TX,255,TX_255
1452,4727756,Seguin,29.56884,-97.96473,P,PPLA2,US,TX,187,TX_187
1446,4726206,San Antonio,29.42412,-98.49363,P,PPLA2,US,TX,29,TX_029
1397,4701686,Jourdanton,28.91803,-98.54641,P,PPLA2,US,TX,13,TX_013
1434,4718107,Pearsall,28.892190000000006,-99.09503,P,PPLA2,US,TX,163,TX_163
1390,4698562,Hondo,29.34746,-99.14142,P,PPLA2,US,TX,325,TX_325
1401,4703078,Kerrville,30.04743,-99.14032,P,PPLA2,US,TX,265,TX_265
1315,4672171,Bandera,29.72661,-99.07365,P,PPLA2,US,TX,19,TX_019
1322,4675373,Boerne,29.79466,-98.73197,P,PPLA2,US,TX,259,TX_259
1365,4692279,Fredericksburg,30.2752,-98.87198,P,PPLA2,US,TX,171,TX_171
1396,4701346,Johnson City,30.27687,-98.41197,P,PPLA2,US,TX,31,TX_031
1449,4726491,San Marcos,29.88327,-97.94139,P,PPLA2,US,TX,209,TX_209
1460,4737316,Travis County,30.33469,-97.78195,A,ADM2,US,TX,453,TX_453
1412,4707295,Lockhart,29.884940000000004,-97.67,P,PPLA2,US,TX,55,TX_055
1427,4714131,New Braunfels,29.703000000000007,-98.12445,P,PPLA2,US,TX,91,TX_091
1376,4693940,Gonzales,29.50163,-97.45249,P,PPLA2,US,TX,177,TX_177
1382,4695866,Hallettsville,29.44385,-96.94109,P,PPLA2,US,TX,285,TX_285
1316,4672576,Bastrop,30.11049,-97.31527,P,PPLA2,US,TX,21,TX_021
1371,4693472,Giddings,30.18272,-96.93637,P,PPLA2,US,TX,287,TX_287
1404,4703958,La Grange,29.9055,-96.87665,P,PPLA2,US,TX,149,TX_149
1331,4678111,Caldwell,30.53132,-96.69303,P,PPLA2,US,TX,51,TX_051
1416,4709215,Marlin,31.30629,-96.89804,P,PPLA2,US,TX,145,TX_145
1332,4678357,Cameron,30.85325,-96.97693,P,PPLA2,US,TX,331,TX_331
1320,4673425,Belton,31.05601,-97.46445,P,PPLA2,US,TX,27,TX_027
1370,4693342,Georgetown,30.632690000000004,-97.67723,P,PPLA2,US,TX,491,TX_491
1405,4705176,Lampasas,31.06378,-98.1817,P,PPLA2,US,TX,281,TX_281
1330,4677592,Burnet,30.75824,-98.22836,P,PPLA2,US,TX,53,TX_053
1368,4693150,Gatesville,31.43516,-97.74391,P,PPLA2,US,TX,99,TX_099
1383,4695938,Hamilton,31.70377,-98.12392,P,PPLA2,US,TX,193,TX_193
1456,4734350,Stephenville,32.2207,-98.20226,P,PPLA2,US,TX,143,TX_143
1373,4693696,Glen Rose,32.234590000000004,-97.75531,P,PPLA2,US,TX,425,TX_425
1378,4694459,Granbury,32.44208,-97.7942,P,PPLA2,US,TX,221,TX_221
1421,4710782,Meridian,31.92321,-97.65669,P,PPLA2,US,TX,35,TX_035
1339,4681976,Cleburne,32.34764000000001,-97.38668,P,PPLA2,US,TX,251,TX_251
1466,4740328,Waxahachie,32.38653,-96.84833,P,PPLA2,US,TX,139,TX_139
1363,4691930,Fort Worth,32.72541,-97.32085,P,PPLA2,US,TX,439,TX_439
1354,4684888,Dallas,32.78306,-96.80667,P,PPLA2,US,TX,113,TX_113
1356,4685907,Denton,33.21484,-97.13307,P,PPLA2,US,TX,121,TX_121
1419,4710178,McKinney,33.19762,-96.61527,P,PPLA2,US,TX,85,TX_085
1443,4723406,Rockwall,32.93123,-96.45971,P,PPLA2,US,TX,397,TX_397
1454,4728328,Sherman,33.635659999999994,-96.60888,P,PPLA2,US,TX,181,TX_181
1366,4692746,Gainesville,33.62594,-97.13335,P,PPLA2,US,TX,97,TX_097
1114,4542052,Madill,34.09038,-96.77167,P,PPLA2,US,OK,95,OK_095
1087,4529469,Ardmore,34.17426,-97.14363,P,PPLA2,US,OK,19,OK_019
1144,4553126,Tishomingo,34.23621,-96.67861,P,PPLA2,US,OK,69,OK_069
1116,4542164,Marietta,33.93704,-97.11668,P,PPLA2,US,OK,85,OK_085
1141,4552519,Sulphur,34.507870000000004,-96.96835,P,PPLA2,US,OK,99,OK_099
1133,4548560,Purcell,35.01368,-97.36114,P,PPLA2,US,OK,87,OK_087
1122,4543762,Norman,35.22257000000001,-97.43948,P,PPLA2,US,OK,27,OK_027
1137,4551177,Shawnee,35.32729000000001,-96.9253,P,PPLA2,US,OK,125,OK_125
1129,4547690,Pauls Valley,34.74008,-97.22225,P,PPLA2,US,OK,49,OK_049
1081,4529096,Ada,34.77453,-96.67834,P,PPLA2,US,OK,123,OK_123
1151,4555211,Wewoka,35.15869,-96.49335,P,PPLA2,US,OK,133,OK_133
1107,4538869,Holdenville,35.08036,-96.39918,P,PPLA2,US,OK,63,OK_063
1658,4828923,Coalgate,34.53815,-96.21861,P,PPLA2,US,OK,29,OK_029
1099,4535414,Durant,33.993990000000004,-96.37082,P,PPLA2,US,OK,13,OK_013
1089,4529604,Atoka,34.38593,-96.12833,P,PPLA2,US,OK,5,OK_005
1085,4529418,Antlers,34.23121,-95.62025,P,PPLA2,US,OK,127,OK_127
1110,4539224,Idabel,33.89566,-94.82633,P,PPLA2,US,OK,89,OK_089
1338,4681758,Clarksville,33.61066,-95.05272,P,PPLA2,US,TX,387,TX_387
83,4107802,De Queen,34.037890000000004,-94.34132,P,PPLA2,US,AR,133,AR_133
1426,4714126,New Boston,33.45984,-94.41548,P,PPLA2,US,TX,37,TX_037
1395,4700817,Jefferson,32.75736,-94.34519,P,PPLA2,US,TX,315,TX_315
1409,4706404,Linden,33.01235,-94.36547,P,PPLA2,US,TX,67,TX_067
1417,4709272,Marshall,32.54487,-94.36742,P,PPLA2,US,TX,203,TX_203
729,4341513,Shreveport,32.52515,-93.75018,P,PPLA2,US,LA,17,LA_017
677,4316471,Benton,32.69487,-93.74185,P,PPLA2,US,LA,15,LA_015
100,4118755,Lewisville,33.35846,-93.57768,P,PPLA2,US,AR,73,AR_073
133,4133367,Texarkana,33.441790000000005,-94.03769,P,PPLA2,US,AR,91,AR_091
95,4115181,Hope,33.66706,-93.59157,P,PPLA2,US,AR,57,AR_057
116,4123162,Murfreesboro,34.06233,-93.6899,P,PPLA2,US,AR,109,AR_109
70,4099852,Ashdown,33.67429,-94.13131,P,PPLA2,US,AR,81,AR_081
117,4123271,Nashville,33.94567,-93.84713,P,PPLA2,US,AR,61,AR_061
109,4121297,Mena,34.586220000000004,-94.23966,P,PPLA2,US,AR,113,AR_113
113,4122466,Mount Ida,34.55676,-93.63408,P,PPLA2,US,AR,97,AR_097
139,4137268,Yell County,35.0026,-93.41125,A,ADM2,US,AR,149,AR_149
120,4125875,Perryville,35.00481,-92.80267,P,PPLA2,US,AR,105,AR_105
112,4122218,Morrilton,35.15092,-92.74405,P,PPLA2,US,AR,29,AR_029
127,4129397,Russellville,35.27842000000001,-93.13379,P,PPLA2,US,AR,115,AR_115
78,4105879,Clarksville,35.47147000000001,-93.46657,P,PPLA2,US,AR,71,AR_071
97,4115658,Huntsville,36.08619,-93.7413,P,PPLA2,US,AR,87,AR_087
85,4110486,Fayetteville,36.06258,-94.15743,P,PPLA2,US,AR,143,AR_143
88,4111593,Franklin County,35.51235,-93.89062,A,ADM2,US,AR,47,AR_047
134,4134716,Van Buren,35.43676,-94.34827,P,PPLA2,US,AR,33,AR_033
135,4135004,Waldron,34.89843,-94.09076,P,PPLA2,US,AR,127,AR_127
101,4119581,Logan County,35.21527000000001,-93.71631,A,ADM2,US,AR,83,AR_083
130,4130449,Sebastian County,35.19925999999999,-94.27391,A,ADM2,US,AR,131,AR_131
1131,4548363,Poteau,35.053709999999995,-94.62356,P,PPLA2,US,OK,79,OK_079
1138,4552206,Stigler,35.25371,-95.12302,P,PPLA2,US,OK,61,OK_061
1134,4550374,Sallisaw,35.46037000000001,-94.78745,P,PPLA2,US,OK,135,OK_135
1152,4555423,Wilburton,34.91871,-95.30914,P,PPLA2,US,OK,77,OK_077
1102,4536031,Eufaula,35.28722,-95.5825,P,PPLA2,US,OK,91,OK_091
1117,4542367,McAlester,34.93343,-95.76971,P,PPLA2,US,OK,121,OK_121
1124,4544272,Okemah,35.43259000000001,-96.30501,P,PPLA2,US,OK,107,OK_107
1126,4544383,Okmulgee,35.62344,-95.96055,P,PPLA2,US,OK,111,OK_111
1145,4553433,Tulsa,36.15398,-95.99277,P,PPLA2,US,OK,143,OK_143
1139,4552215,Stillwater,36.11561,-97.05837,P,PPLA2,US,OK,119,OK_119
1128,4547684,Pawnee,36.33783,-96.80392,P,PPLA2,US,OK,117,OK_117
1130,4547861,Perry,36.28949,-97.2881,P,PPLA2,US,OK,103,OK_103
1105,4538142,Guthrie,35.87894,-97.42532,P,PPLA2,US,OK,83,OK_083
1092,4532846,Chandler,35.70173,-96.88086,P,PPLA2,US,OK,81,OK_081
1125,4544356,Oklahoma County,35.55152000000001,-97.4072,A,ADM2,US,OK,109,OK_109
1100,4535783,El Reno,35.53227000000001,-97.95505,P,PPLA2,US,OK,17,OK_017
1112,4540313,Kingfisher,35.86143,-97.93172,P,PPLA2,US,OK,73,OK_073
1101,4535961,Enid,36.39559000000001,-97.87839,P,PPLA2,US,OK,47,OK_047
1149,4554800,Watonga,35.84477000000001,-98.41313,P,PPLA2,US,OK,11,OK_011
1103,4536124,Fairview,36.26892,-98.4798,P,PPLA2,US,OK,93,OK_093
1153,4556050,Woodward,36.43365,-99.39039,P,PPLA2,US,OK,153,OK_153
1143,4552740,Taloga,36.03865,-98.96371,P,PPLA2,US,OK,43,OK_043
1086,4529448,Arapaho,35.57783,-98.96453,P,PPLA2,US,OK,39,OK_039
1094,4533006,Cheyenne,35.61394,-99.67149,P,PPLA2,US,OK,129,OK_129
1088,4529499,Arnett,36.13504,-99.77484,P,PPLA2,US,OK,45,OK_045
2733,5525131,Lipscomb County,36.27771,-100.27312,A,ADM2,US,TX,295,TX_295
2704,5518214,Canadian,35.91282,-100.38208,P,PPLA2,US,TX,211,TX_211
2741,5526233,Miami,35.69143,-100.63819,P,PPLA2,US,TX,393,TX_393
2767,5531553,Spearman,36.19837,-101.19238,P,PPLA2,US,TX,195,TX_195
2752,5528274,Perryton,36.40003,-100.80265,P,PPLA2,US,TX,357,TX_357
2636,5445820,Liberal,37.04308,-100.921,P,PPLA2,US,KS,175,KS_175
2633,5445636,Hugoton,37.1753,-101.3496,P,PPLA2,US,KS,189,KS_189
2695,5515743,Guymon,36.6828,-101.48155,P,PPLA2,US,OK,139,OK_139
2628,5445338,Elkhart,37.00808,-101.89017,P,PPLA2,US,KS,129,KS_129
2694,5515613,Boise City,36.72947,-102.51324,P,PPLA2,US,OK,25,OK_025
2654,5462269,Clayton,36.45169,-103.1841,P,PPLA2,US,NM,59,NM_059
2667,5480275,Mosquero,35.77698,-103.95664,P,PPLA2,US,NM,21,NM_021
2662,5475433,Las Vegas,35.59393,-105.2239,P,PPLA2,US,NM,47,NM_047
2511,5285666,Mora,35.9742,-105.33001000000002,P,PPLA2,US,NM,33,NM_033
2676,5493811,Taos,36.40725,-105.57307,P,PPLA2,US,NM,55,NM_055
2664,5476825,Los Alamos,35.88808,-106.30697,P,PPLA2,US,NM,28,NM_028
2672,5490272,Santa Fe County,35.50686,-105.97612,A,ADM2,US,NM,49,NM_049
2651,5457198,Bernalillo,35.30004,-106.55114,P,PPLA2,US,NM,43,NM_043
2665,5476913,Los Lunas,34.80617,-106.73336,P,PPLA2,US,NM,61,NM_061
2649,5454711,Albuquerque,35.08449,-106.65113999999998,P,PPLA2,US,NM,1,NM_001
2657,5467102,Estancia,34.75839000000001,-106.05585,P,PPLA2,US,NM,57,NM_057
2673,5490338,Santa Rosa,34.93867,-104.68249,P,PPLA2,US,NM,19,NM_019
2679,5495360,Tucumcari,35.17191,-103.72686,P,PPLA2,US,NM,37,NM_037
2658,5468133,Fort Sumner,34.47173,-104.24553,P,PPLA2,US,NM,11,NM_011
2671,5488441,Roswell,33.39437,-104.52491,P,PPLA2,US,NM,5,NM_005
2652,5460459,Carlsbad,32.42067,-104.22884,P,PPLA2,US,NM,15,NM_015
2739,5526156,Mentone,31.70513,-103.59935,P,PPLA2,US,TX,301,TX_301
2751,5528182,Pecos,31.42291,-103.49323,P,PPLA2,US,TX,389,TX_389
2724,5521746,Fort Stockton,30.894040000000004,-102.87932,P,PPLA2,US,TX,371,TX_371
2743,5526514,Monahans,31.5943,-102.89265,P,PPLA2,US,TX,475,TX_475
2730,5524527,Kermit,31.85763,-103.09267,P,PPLA2,US,TX,495,TX_495
2698,5516288,Andrews,32.31872,-102.54572,P,PPLA2,US,TX,3,TX_003
2746,5527554,Odessa,31.84568,-102.36764,P,PPLA2,US,TX,135,TX_135
2768,5531683,Stanton,32.129290000000005,-101.78846,P,PPLA2,US,TX,317,TX_317
2711,5519648,Crane,31.39736,-102.35014,P,PPLA2,US,TX,103,TX_103
2756,5528921,Rankin,31.22265,-101.93791,P,PPLA2,US,TX,461,TX_461
2700,5517030,Big Lake,31.191540000000003,-101.46039,P,PPLA2,US,TX,383,TX_383
2740,5526174,Mertzon,31.26183,-100.81733,P,PPLA2,US,TX,235,TX_235
2747,5527870,Ozona,30.71017,-101.20067,P,PPLA2,US,TX,105,TX_105
2766,5531255,Sonora,30.56685,-100.64343,P,PPLA2,US,TX,435,TX_435
2720,5521036,Eldorado,30.86017,-100.60093,P,PPLA2,US,TX,413,TX_413
1420,4710697,Menard,30.91767,-99.78646,P,PPLA2,US,TX,327,TX_327
2760,5530022,San Angelo,31.46377,-100.43704,P,PPLA2,US,TX,451,TX_451
1430,4717199,Paint Rock,31.50849,-99.92008,P,PPLA2,US,TX,95,TX_095
1314,4672145,Ballinger,31.73821,-99.94731,P,PPLA2,US,TX,399,TX_399
2757,5529397,Robert Lee,31.89237,-100.48482,P,PPLA2,US,TX,81,TX_081
2772,5531968,Sweetwater,32.47095,-100.40594,P,PPLA2,US,TX,353,TX_353
1304,4669635,Abilene,32.44874,-99.73314,P,PPLA2,US,TX,441,TX_441
1384,4696593,Haskell,33.1576,-99.7337,P,PPLA2,US,TX,207,TX_207
2699,5516487,Aspermont,33.13343,-100.22733,P,PPLA2,US,TX,433,TX_433
1310,4670901,Anson,32.7565,-99.89621,P,PPLA2,US,TX,253,TX_253
2758,5529438,Roby,32.74483,-100.37761,P,PPLA2,US,TX,151,TX_151
2729,5523963,Jayton,33.24815,-100.57373,P,PPLA2,US,TX,263,TX_263
2755,5528596,Post,33.19122,-101.379,P,PPLA2,US,TX,169,TX_169
2725,5521972,Gail,32.77038,-101.44541,P,PPLA2,US,TX,33,TX_033
2765,5530921,Snyder,32.717890000000004,-100.91762,P,PPLA2,US,TX,415,TX_415
2710,5519254,Colorado City,32.38817,-100.86456,P,PPLA2,US,TX,335,TX_335
2769,5531747,Sterling City,31.83625,-100.98483,P,PPLA2,US,TX,431,TX_431
2701,5517061,Big Spring,32.2504,-101.47874,P,PPLA2,US,TX,227,TX_227
2726,5522004,Garden City,31.86402,-101.48123,P,PPLA2,US,TX,173,TX_173
2742,5526337,Midland,31.99735,-102.07791,P,PPLA2,US,TX,329,TX_329
2773,5532037,Tahoka,33.16676,-101.79377,P,PPLA2,US,TX,305,TX_305
2703,5517675,Brownfield,33.1812,-102.27435,P,PPLA2,US,TX,445,TX_445
2731,5524849,Lamesa,32.7376,-101.95099,P,PPLA2,US,TX,115,TX_115
2762,5530452,Seminole,32.718990000000005,-102.64491,P,PPLA2,US,TX,165,TX_165
2753,5528440,Plains,33.18871,-102.82799,P,PPLA2,US,TX,501,TX_501
2666,5477090,Lovington,32.94401,-103.34855,P,PPLA2,US,NM,25,NM_025
2668,5484874,Portales,34.18619,-103.3344,P,PPLA2,US,NM,41,NM_041
2655,5462393,Clovis,34.4048,-103.20523,P,PPLA2,US,NM,9,NM_009
2721,5521353,Farwell,34.38341,-103.038,P,PPLA2,US,TX,369,TX_369
2745,5526805,Muleshoe,34.22647,-102.72383,P,PPLA2,US,TX,17,TX_017
2744,5526657,Morton,33.7251,-102.75938,P,PPLA2,US,TX,79,TX_079
2732,5525042,Levelland,33.58732,-102.37796,P,PPLA2,US,TX,219,TX_219
2735,5525577,Lubbock,33.57786,-101.85517,P,PPLA2,US,TX,303,TX_303
2754,5528450,Plainview,34.18479,-101.70684,P,PPLA2,US,TX,189,TX_189
2734,5525295,Littlefield,33.91731,-102.3249,P,PPLA2,US,TX,279,TX_279
2716,5520201,Dimmitt,34.5509,-102.31186,P,PPLA2,US,TX,69,TX_069
2774,5532610,Tulia,34.53589,-101.75852,P,PPLA2,US,TX,437,TX_437
2697,5516233,Amarillo,35.222,-101.8313,P,PPLA2,US,TX,375,TX_375
2728,5523074,Hereford,34.81521,-102.39932,P,PPLA2,US,TX,117,TX_117
2776,5532945,Vega,35.24283,-102.42826,P,PPLA2,US,TX,359,TX_359
2705,5518239,Canyon,34.98033,-101.9188,P,PPLA2,US,TX,381,TX_381
2713,5519862,Dalhart,36.05948,-102.51325,P,PPLA2,US,TX,111,TX_111
2706,5518692,Channing,35.68365,-102.3302,P,PPLA2,US,TX,205,TX_205
2717,5520552,Dumas,35.86559000000001,-101.97324,P,PPLA2,US,TX,341,TX_341
2771,5531815,Stratford,36.33614,-102.07212,P,PPLA2,US,TX,421,TX_421
2770,5531793,Stinnett,35.82698,-101.44294,P,PPLA2,US,TX,233,TX_233
2749,5527953,Pampa,35.53615999999999,-100.95987,P,PPLA2,US,TX,179,TX_179
2750,5527980,Panhandle,35.3456,-101.38044,P,PPLA2,US,TX,65,TX_065
2708,5519031,Clarendon,34.93783,-100.8882,P,PPLA2,US,TX,129,TX_129
2709,5519055,Claude,35.11172,-101.36322,P,PPLA2,US,TX,11,TX_011
2764,5530728,Silverton,34.47423,-101.30461,P,PPLA2,US,TX,45,TX_045
2722,5521646,Floydada,33.98452,-101.33766,P,PPLA2,US,TX,153,TX_153
2712,5519719,Crosbyton,33.66008,-101.23793,P,PPLA2,US,TX,107,TX_107
2715,5520196,Dickens,33.62175,-100.83652,P,PPLA2,US,TX,125,TX_125
2737,5525856,Matador,34.01202,-100.82208,P,PPLA2,US,TX,345,TX_345
2727,5522580,Guthrie,33.62064,-100.32289,P,PPLA2,US,TX,269,TX_269
2748,5527891,Paducah,34.0123,-100.30206,P,PPLA2,US,TX,101,TX_101
1321,4673510,Benjamin,33.58398,-99.79231,P,PPLA2,US,TX,275,TX_275
1437,4721023,Quanah,34.29785,-99.74037,P,PPLA2,US,TX,197,TX_197
1350,4684431,Crowell,33.98397,-99.72482,P,PPLA2,US,TX,155,TX_155
2707,5518758,Childress,34.42645,-100.204,P,PPLA2,US,TX,75,TX_075
1108,4538890,Hollis,34.688390000000005,-99.91205,P,PPLA2,US,OK,57,OK_057
2738,5526145,Memphis,34.72478,-100.53401,P,PPLA2,US,TX,191,TX_191
2778,5533560,Wheeler,35.44533,-100.27096,P,PPLA2,US,TX,483,TX_483
2777,5533240,Wellington,34.85617,-100.21373,P,PPLA2,US,TX,87,TX_087
1136,4550928,Sayre,35.29116,-99.6401,P,PPLA2,US,OK,9,OK_009
1115,4542100,Mangum,34.872,-99.50426,P,PPLA2,US,OK,55,OK_055
1097,4534117,Cordell,35.29061,-98.98841,P,PPLA2,US,OK,149,OK_149
1082,4529292,Altus,34.63813,-99.33398,P,PPLA2,US,OK,65,OK_065
1106,4538821,Hobart,35.0295,-99.09313,P,PPLA2,US,OK,75,OK_075
1113,4540737,Lawton,34.60869,-98.39033,P,PPLA2,US,OK,31,OK_031
1095,4533029,Chickasha,35.05257,-97.93643,P,PPLA2,US,OK,51,OK_051
1084,4529353,Anadarko,35.07256,-98.24366,P,PPLA2,US,OK,15,OK_015
1098,4535389,Duncan,34.5023,-97.95781,P,PPLA2,US,OK,137,OK_137
1148,4554634,Walters,34.35981,-98.30783,P,PPLA2,US,OK,33,OK_033
1469,4741752,Wichita Falls,33.913709999999995,-98.49339,P,PPLA2,US,TX,485,TX_485
1104,4537289,Frederick,34.39203,-99.01841,P,PPLA2,US,OK,141,OK_141
1463,4739078,Vernon,34.155359999999995,-99.26628,P,PPLA2,US,TX,487,TX_487
1453,4727948,Seymour,33.59426,-99.26035,P,PPLA2,US,TX,23,TX_023
1311,4671174,Archer City,33.595659999999995,-98.62561,P,PPLA2,US,TX,9,TX_009
1150,4554829,Waurika,34.16704,-97.99754,P,PPLA2,US,OK,67,OK_067
1388,4697128,Henrietta,33.81732,-98.19532,P,PPLA2,US,TX,77,TX_077
1422,4711972,Montague,33.66483,-97.72059,P,PPLA2,US,TX,337,TX_337
1355,4685617,Decatur,33.23428,-97.58614,P,PPLA2,US,TX,497,TX_497
1393,4700455,Jacksboro,33.21845,-98.15866,P,PPLA2,US,TX,237,TX_237
1467,4740364,Weatherford,32.7593,-97.79725,P,PPLA2,US,TX,367,TX_367
1432,4717376,Palo Pinto,32.76735,-98.29866,P,PPLA2,US,TX,363,TX_363
1377,4694420,Graham,33.10706,-98.5895,P,PPLA2,US,TX,503,TX_503
1458,4736741,Throckmorton,33.17872,-99.17758,P,PPLA2,US,TX,447,TX_447
1325,4676181,Breckenridge,32.75568,-98.90229,P,PPLA2,US,TX,429,TX_429
1305,4670094,Albany,32.72345,-99.2973,P,PPLA2,US,TX,417,TX_417
1343,4682698,Comanche,31.89737,-98.60366,P,PPLA2,US,TX,93,TX_093
1357,4688071,Eastland,32.40152,-98.81756,P,PPLA2,US,TX,133,TX_133
1313,4671988,Baird,32.394020000000005,-99.39424,P,PPLA2,US,TX,59,TX_059
1341,4682380,Coleman,31.82737,-99.42645,P,PPLA2,US,TX,83,TX_083
1328,4676798,Brownwood,31.70932,-98.99116,P,PPLA2,US,TX,49,TX_049
1374,4693906,Goldthwaite,31.449890000000003,-98.57088,P,PPLA2,US,TX,333,TX_333
1411,4707191,Llano,30.75935,-98.67504,P,PPLA2,US,TX,299,TX_299
1450,4726582,San Saba,31.19572,-98.7181,P,PPLA2,US,TX,411,TX_411
1418,4709501,Mason,30.748790000000003,-99.23061,P,PPLA2,US,TX,319,TX_319
1324,4676032,Brady,31.13517,-99.33506,P,PPLA2,US,TX,307,TX_307
1398,4701791,Junction,30.48936,-99.77201,P,PPLA2,US,TX,267,TX_267
1407,4705702,Leakey,29.72884,-99.76145,P,PPLA2,US,TX,385,TX_385
2759,5529514,Rocksprings,30.01576,-100.20536,P,PPLA2,US,TX,137,TX_137
2702,5517550,Brackettville,29.31051,-100.41786,P,PPLA2,US,TX,271,TX_271
1462,4738721,Uvalde,29.20968,-99.78617,P,PPLA2,US,TX,463,TX_463
1351,4684480,Crystal City,28.67748,-99.82811,P,PPLA2,US,TX,507,TX_507
1334,4679148,Carrizo Springs,28.52193,-99.86061,P,PPLA2,US,TX,127,TX_127
2718,5520677,Eagle Pass,28.70914,-100.49952,P,PPLA2,US,TX,323,TX_323
2714,5520076,Del Rio,29.36273,-100.89676,P,PPLA2,US,TX,465,TX_465
2761,5530210,Sanderson,30.14241,-102.39403,P,PPLA2,US,TX,443,TX_443
2736,5525775,Marfa,30.30973,-104.02134,P,PPLA2,US,TX,377,TX_377
2696,5516203,Alpine,30.35862,-103.66206,P,PPLA2,US,TX,43,TX_043
2723,5521715,Fort Davis,30.58821,-103.89463,P,PPLA2,US,TX,243,TX_243
2775,5532924,Van Horn,31.04029,-104.83073,P,PPLA2,US,TX,109,TX_109
2763,5530688,Sierra Blanca,31.174570000000006,-105.35718,P,PPLA2,US,TX,229,TX_229
2719,5520993,El Paso,31.75872,-106.48693,P,PPLA2,US,TX,141,TX_141
2661,5475352,Las Cruces,32.31232,-106.77834,P,PPLA2,US,NM,13,NM_013
2656,5464806,Deming,32.2687,-107.75864,P,PPLA2,US,NM,29,NM_029
2674,5491487,Silver City,32.770070000000004,-108.28033,P,PPLA2,US,NM,17,NM_017
2678,5495292,Truth or Consequences,33.1284,-107.25281,P,PPLA2,US,NM,51,NM_051
2648,5454627,Alamogordo,32.89953,-105.96027,P,PPLA2,US,NM,35,NM_035
2653,5460567,Carrizozo,33.64174000000001,-105.87721,P,PPLA2,US,NM,27,NM_027
2675,5491999,Socorro,34.0584,-106.89142,P,PPLA2,US,NM,53,NM_053
2660,5469841,Grants,35.1476,-107.85261,P,PPLA2,US,NM,6,NM_006
2659,5468773,Gallup,35.52808,-108.74258,P,PPLA2,US,NM,31,NM_031
2508,5284580,Holbrook,34.90225,-110.15818,P,PPLA2,US,AZ,17,AZ_017
2522,5312595,Saint Johns,34.50587,-109.36093,P,PPLA2,US,AZ,1,AZ_001
2670,5487396,Reserve,33.71311,-108.75784,P,PPLA2,US,NM,3,NM_003
2521,5312476,Safford,32.83395,-109.70758,P,PPLA2,US,AZ,9,AZ_009
2512,5290124,Clifton,33.0509,-109.29618,P,PPLA2,US,AZ,11,AZ_011
2663,5476799,Lordsburg,32.350359999999995,-108.70866,P,PPLA2,US,NM,23,NM_023
2509,5284905,Bisbee,31.44815,-109.92841,P,PPLA2,US,AZ,3,AZ_003
