cat_code,country,county,f_class,f_code,gid,lat,lon,name,state
US.MD.027,US,27,P,PPLA2,4354265,39.26733,-76.79831,Ellicott City,MD
US.MD.021,US,21,P,PPLA2,4355585,39.41427,-77.41054,Frederick,MD
US.MD.021,US,21,A,ADM2,4355594,39.47222,-77.39799000000001,Frederick County,MD
US.MD.023,US,23,A,ADM2,4355939,39.5286,-79.27388,Garrett County,MD
US.MD.043,US,43,P,PPLA2,4357141,39.64176,-77.71999,Hagerstown,MD
US.MD.025,US,25,A,ADM2,4357407,39.53644,-76.29887,Harford County,MD
US.MD.027,US,27,A,ADM2,4358598,39.25072,-76.93119,Howard County,MD
US.MD.029,US,29,A,ADM2,4359780,39.2356,-76.09581999999999,Kent County,MD
US.MD.017,US,17,P,PPLA2,4360103,38.52929,-76.97525,La Plata,MD
US.MD.037,US,37,P,PPLA2,4360551,38.29124,-76.63579,Leonardtown,MD
US.MD.031,US,31,A,ADM2,4362716,39.136379999999996,-77.20424,Montgomery County,MD
US.MD.023,US,23,P,PPLA2,4364231,39.40787,-79.40671,Oakland,MD
US.MD.009,US,9,P,PPLA2,4366159,38.5404,-76.5844,Prince Frederick,MD
US.MD.033,US,33,A,ADM2,4366164,38.82952,-76.84729,Prince George's County,MD
US.MD.039,US,39,P,PPLA2,4366176,38.2029,-75.69243,Princess Anne,MD
US.MD.035,US,35,A,ADM2,4366351,39.03763,-76.08504,Queen Anne's County,MD
US.MD.031,US,31,P,PPLA2,4367175,39.084,-77.15276,Rockville,MD
US.MD.037,US,37,A,ADM2,4368320,38.21586,-76.52906,Saint Mary's County,MD
US.MD.045,US,45,P,PPLA2,4368711,38.36067,-75.59937,Salisbury,MD
US.MD.047,US,47,P,PPLA2,4369807,38.17706,-75.3927,Snow Hill,MD
US.MD.039,US,39,A,ADM2,4369894,38.08007,-75.85347,Somerset County,MD
US.MD.041,US,41,A,ADM2,4370904,38.7491,-76.17862,Talbot County,MD
US.MD.005,US,5,P,PPLA2,4371582,39.4015,-76.60191,Towson,MD
US.MD.033,US,33,P,PPLA2,4372183,38.81595,-76.74969,Upper Marlboro,MD
US.MD.043,US,43,A,ADM2,4372777,39.60367,-77.81398,Washington County,MD
US.MD.013,US,13,P,PPLA2,4373238,39.575379999999996,-76.99580999999999,Westminster,MD
US.MD.045,US,45,A,ADM2,4373554,38.36942,-75.63150999999999,Wicomico County,MD
US.MD.047,US,47,A,ADM2,4374180,38.2165,-75.29666999999999,Worcester County,MD
US.MO.149,US,149,P,PPLA2,4374730,36.69423,-91.3993,Alton,MO
US.MO.003,US,3,A,ADM2,4374849,39.98349,-94.80205,Andrew County,MO
US.MO.007,US,7,A,ADM2,4375346,39.215759999999996,-91.84159,Audrain County,MO
US.MO.067,US,67,P,PPLA2,4375383,36.952,-92.66045,Ava,MO
US.MO.009,US,9,A,ADM2,4375882,36.70987,-93.82907,Barry County,MO
US.MO.011,US,11,A,ADM2,4375904,37.5023,-94.34711,Barton County,MO
US.MO.013,US,13,A,ADM2,4375954,38.257290000000005,-94.34,Bates County,MO
US.MO.201,US,201,P,PPLA2,4376569,37.09783,-89.56258000000001,Benton,MO
US.MO.015,US,15,A,ADM2,4376578,38.29485,-93.28795,Benton County,MO
US.MO.207,US,207,P,PPLA2,4377531,36.88589,-89.92926,Bloomfield,MO
US.MO.167,US,167,P,PPLA2,4377835,37.61448,-93.41046999999999,Bolivar,MO
US.MO.017,US,17,A,ADM2,4377844,37.32219,-90.02595,Bollinger County,MO
US.MO.019,US,19,A,ADM2,4377925,38.99062,-92.30968,Boone County,MO
US.MO.053,US,53,P,PPLA2,4377957,38.97364,-92.74324,Boonville,MO
US.MO.163,US,163,P,PPLA2,4378070,39.34199,-91.19514000000001,Bowling Green,MO
US.MO.021,US,21,A,ADM2,4378897,39.659859999999995,-94.80615999999999,Buchanan County,MO
US.MO.059,US,59,P,PPLA2,4379025,37.64393,-93.09241,Buffalo,MO
US.MO.013,US,13,P,PPLA2,4379322,38.25863,-94.33051,Butler,MO
US.MO.023,US,23,A,ADM2,4379332,36.71642,-90.40656,Butler County,MO
US.MO.025,US,25,A,ADM2,4379520,39.65575,-93.9828,Caldwell County,MO
US.MO.135,US,135,P,PPLA2,4379545,38.62753,-92.56658,California,MO
US.MO.027,US,27,A,ADM2,4379567,38.83552,-91.92600999999999,Callaway County,MO
US.MO.029,US,29,A,ADM2,4379625,38.02704,-92.76605,Camden County,MO
US.MO.029,US,29,P,PPLA2,4379634,38.00809,-92.74463,Camdenton,MO
US.MO.031,US,31,A,ADM2,4379968,37.38404,-89.68445,Cape Girardeau County,MO
US.MO.033,US,33,A,ADM2,4380138,39.42698,-93.50518000000001,Carroll County,MO
US.MO.033,US,33,P,PPLA2,4380145,39.35835,-93.49577,Carrollton,MO
US.MO.035,US,35,A,ADM2,4380170,36.94127,-90.96231,Carter County,MO
US.MO.097,US,97,P,PPLA2,4380202,37.17645,-94.31022,Carthage,MO
US.MO.155,US,155,P,PPLA2,4380211,36.19312,-89.65564,Caruthersville,MO
US.MO.037,US,37,A,ADM2,4380266,38.647,-94.35481999999999,Cass County,MO
US.MO.009,US,9,P,PPLA2,4380284,36.677009999999996,-93.86881,Cassville,MO
US.MO.039,US,39,A,ADM2,4380498,37.72385,-93.85661,Cedar County,MO
US.MO.179,US,179,P,PPLA2,4380775,37.43505,-90.95846,Centerville,MO
US.MO.041,US,41,A,ADM2,4380961,39.51508,-92.96262,Chariton County,MO
US.MO.133,US,133,P,PPLA2,4380997,36.92089,-89.35063000000001,Charleston,MO
US.MO.117,US,117,P,PPLA2,4381104,39.79529,-93.55244,Chillicothe,MO
US.MO.043,US,43,A,ADM2,4381179,36.969570000000004,-93.18885,Christian County,MO
US.MO.047,US,47,A,ADM2,4381444,39.310520000000004,-94.42087,Clay County,MO
US.MO.189,US,189,P,PPLA2,4381478,38.64255,-90.32373,Clayton,MO
US.MO.083,US,83,P,PPLA2,4381643,38.368629999999996,-93.77826999999999,Clinton,MO
US.MO.049,US,49,A,ADM2,4381646,39.60178,-94.40459,Clinton County,MO
US.MO.051,US,51,A,ADM2,4381866,38.50541,-92.2816,Cole County,MO
US.MO.019,US,19,P,PPLA2,4381982,38.95171,-92.33407,Columbia,MO
US.MO.053,US,53,A,ADM2,4382297,38.843540000000004,-92.81012,Cooper County,MO
US.MO.055,US,55,A,ADM2,4382777,37.97638,-91.30396,Crawford County,MO
US.MO.057,US,57,A,ADM2,4383206,37.43204,-93.85029,Dade County,MO
US.MO.059,US,59,A,ADM2,4383238,37.680409999999995,-93.02365999999999,Dallas County,MO
US.MO.061,US,61,A,ADM2,4383368,39.96075,-93.98546999999999,Daviess County,MO
US.MO.063,US,63,A,ADM2,4383515,39.89318,-94.40471,DeKalb County,MO
US.MO.065,US,65,A,ADM2,4383752,37.606629999999996,-91.50788,Dent County,MO
US.MO.181,US,181,P,PPLA2,4384264,36.62089,-90.82346,Doniphan,MO
US.MO.067,US,67,A,ADM2,4384356,36.9326,-92.49880999999999,Douglas County,MO
US.MO.069,US,69,A,ADM2,4384778,36.10597,-90.16575999999999,Dunklin County,MO
US.MO.203,US,203,P,PPLA2,4385654,37.1506,-91.35764,Eminence,MO
US.MO.187,US,187,P,PPLA2,4386289,37.780879999999996,-90.42179,Farmington,MO
US.MO.089,US,89,P,PPLA2,4386332,39.14587,-92.68379,Fayette,MO
US.MO.213,US,213,P,PPLA2,4386981,36.68506,-93.1199,Forsyth,MO
US.MO.071,US,71,A,ADM2,4387172,38.41114,-91.07499,Franklin County,MO
US.MO.123,US,123,P,PPLA2,4387240,37.559779999999996,-90.29401,Fredericktown,MO
US.MO.027,US,27,P,PPLA2,4387496,38.846709999999995,-91.94796,Fulton,MO
US.MO.153,US,153,P,PPLA2,4387545,36.603120000000004,-92.42822,Gainesville,MO
US.MO.209,US,209,P,PPLA2,4387557,36.80534,-93.46658000000001,Galena,MO
US.MO.061,US,61,P,PPLA2,4387569,39.91445,-93.96217,Gallatin,MO
US.MO.073,US,73,A,ADM2,4387701,38.440870000000004,-91.50793,Gasconade County,MO
US.MO.077,US,77,A,ADM2,4388781,37.25805,-93.34199,Greene County,MO
US.MO.057,US,57,P,PPLA2,4388790,37.41532,-93.84104,Greenfield,MO
US.MO.223,US,223,P,PPLA2,4388822,37.12727,-90.45011,Greenville,MO
US.MO.037,US,37,P,PPLA2,4389658,38.65334,-94.34884,Harrisonville,MO
US.MO.229,US,229,P,PPLA2,4389731,37.25088,-92.51044,Hartville,MO
US.MO.083,US,83,A,ADM2,4390169,38.38516,-93.79275,Henry County,MO
US.MO.073,US,73,P,PPLA2,4390221,38.704209999999996,-91.43738,Hermann,MO
US.MO.085,US,85,P,PPLA2,4390229,37.94142,-93.31631,Hermitage,MO
US.MO.085,US,85,A,ADM2,4390327,37.94079,-93.32072,Hickory County,MO
US.MO.099,US,99,P,PPLA2,4390705,38.232279999999996,-90.5629,Hillsboro,MO
US.MO.215,US,215,P,PPLA2,4391354,37.326159999999994,-91.95599,Houston,MO
US.MO.089,US,89,A,ADM2,4391383,39.1425,-92.69627,Howard County,MO
US.MO.091,US,91,A,ADM2,4391410,36.77401,-91.88654,Howell County,MO
US.MO.175,US,175,P,PPLA2,4391641,39.44059,-92.54518,Huntsville,MO
US.MO.093,US,93,A,ADM2,4392025,37.504259999999995,-90.69003000000001,Iron County,MO
US.MO.093,US,93,P,PPLA2,4392057,37.59727,-90.62734,Ironton,MO
US.MO.031,US,31,P,PPLA2,4392163,37.38227,-89.66620999999999,Jackson,MO
US.MO.095,US,95,A,ADM2,4392183,39.0085,-94.34609,Jackson County,MO
US.MO.097,US,97,A,ADM2,4392354,37.20355,-94.34061,Jasper County,MO
US.MO.099,US,99,A,ADM2,4392394,38.261070000000004,-90.53769,Jefferson County,MO
US.MO.101,US,101,A,ADM2,4392606,38.74409,-93.80637,Johnson County,MO
US.MO.069,US,69,P,PPLA2,4393451,36.23618,-90.05565,Kennett,MO
US.MO.041,US,41,P,PPLA2,4393535,39.434470000000005,-92.93825,Keytesville,MO
US.MO.025,US,25,P,PPLA2,4393687,39.64417,-94.03855,Kingston,MO
US.MO.105,US,105,A,ADM2,4394029,37.65832,-92.59035,Laclede County,MO
US.MO.107,US,107,A,ADM2,4394055,39.06559,-93.78554,Lafayette County,MO
US.MO.011,US,11,P,PPLA2,4394487,37.49505,-94.27660999999999,Lamar,MO
US.MO.109,US,109,A,ADM2,4394702,37.10635,-93.83294000000001,Lawrence County,MO
US.MO.105,US,105,P,PPLA2,4394794,37.6806,-92.66379,Lebanon,MO
US.MO.107,US,107,P,PPLA2,4395035,39.18473,-93.87994,Lexington,MO
US.MO.047,US,47,P,PPLA2,4395052,39.246109999999994,-94.41911999999999,Liberty,MO
US.MO.113,US,113,A,ADM2,4395330,39.05802,-90.96005,Lincoln County,MO
US.MO.115,US,115,A,ADM2,4395428,39.87021,-93.10718,Linn County,MO
US.MO.115,US,115,P,PPLA2,4395447,39.87863,-93.18881999999999,Linneus,MO
US.MO.117,US,117,A,ADM2,4395900,39.782109999999996,-93.54828,Livingston County,MO
US.MO.121,US,121,P,PPLA2,4396767,39.742259999999995,-92.47269,Macon,MO
US.MO.121,US,121,A,ADM2,4396768,39.8308,-92.56461,Macon County,MO
US.MO.123,US,123,A,ADM2,4396798,37.4781,-90.34503000000001,Madison County,MO
US.MO.017,US,17,P,PPLA2,4397065,37.305890000000005,-89.97038,Marble Hill,MO
US.MO.125,US,125,A,ADM2,4397100,38.16163,-91.92489,Maries County,MO
US.MO.127,US,127,A,ADM2,4397108,39.80596,-91.62235,Marion County,MO
US.MO.195,US,195,P,PPLA2,4397211,39.12308,-93.19686999999999,Marshall,MO
US.MO.225,US,225,P,PPLA2,4397238,37.33866,-92.90711999999999,Marshfield,MO
US.MO.063,US,63,P,PPLA2,4397543,39.88917,-94.3619,Maysville,MO
US.MO.119,US,119,A,ADM2,4397698,36.62867,-94.34836,McDonald County,MO
US.MO.007,US,7,P,PPLA2,4398103,39.16976,-91.88295,Mexico,MO
US.MO.131,US,131,A,ADM2,4398373,38.214529999999996,-92.42841,Miller County,MO
US.MO.133,US,133,A,ADM2,4398638,36.8281,-89.29118000000001,Mississippi County,MO
US.MO.135,US,135,A,ADM2,4398787,38.63275,-92.58305,Moniteau County,MO
US.MO.137,US,137,A,ADM2,4398864,39.495459999999994,-92.00074000000001,Monroe County,MO
US.MO.139,US,139,P,PPLA2,4398894,38.977540000000005,-91.50488,Montgomery City,MO
US.MO.139,US,139,A,ADM2,4398895,38.94149,-91.47021,Montgomery County,MO
US.MO.141,US,141,A,ADM2,4399052,38.42374,-92.88598,Morgan County,MO
US.MO.109,US,109,P,PPLA2,4399605,37.10367,-93.81854,Mount Vernon,MO
US.MO.145,US,145,P,PPLA2,4400183,36.868959999999994,-94.368,Neosho,MO
US.MO.217,US,217,P,PPLA2,4400203,37.839209999999994,-94.35467,Nevada,MO
US.MO.173,US,173,P,PPLA2,4400423,39.58532,-91.40098,New London,MO
US.MO.143,US,143,P,PPLA2,4400427,36.58645,-89.52785,New Madrid,MO
US.MO.143,US,143,A,ADM2,4400430,36.59465,-89.65183,New Madrid County,MO
US.MO.145,US,145,A,ADM2,4400561,36.90551,-94.33925,Newton County,MO
US.MO.087,US,87,P,PPLA2,4402011,39.986940000000004,-95.14498,Oregon,MO
US.MO.149,US,149,A,ADM2,4402012,36.68672,-91.40329,Oregon County,MO
US.MO.151,US,151,A,ADM2,4402051,38.460370000000005,-91.86184,Osage County,MO
US.MO.185,US,185,P,PPLA2,4402099,38.0467,-93.70438,Osceola,MO
US.MO.043,US,43,P,PPLA2,4402245,37.02089,-93.20602,Ozark,MO
US.MO.153,US,153,A,ADM2,4402255,36.64932,-92.44466,Ozark County,MO
US.MO.127,US,127,P,PPLA2,4402381,39.79421,-91.52320999999999,Palmyra,MO
US.MO.137,US,137,P,PPLA2,4402452,39.48087,-92.00128000000001,Paris,MO
US.MO.155,US,155,A,ADM2,4402864,36.21145,-89.78538,Pemiscot County,MO
US.MO.157,US,157,A,ADM2,4402984,37.70714,-89.82441,Perry County,MO
US.MO.157,US,157,P,PPLA2,4402998,37.72422,-89.86121999999999,Perryville,MO
US.MO.159,US,159,A,ADM2,4403095,38.72829,-93.2851,Pettis County,MO
US.MO.161,US,161,A,ADM2,4403116,37.87713,-91.79236,Phelps County,MO
US.MO.163,US,163,A,ADM2,4403228,39.34384,-91.17135999999999,Pike County,MO
US.MO.119,US,119,P,PPLA2,4403442,36.59452,-94.3841,Pineville,MO
US.MO.165,US,165,P,PPLA2,4403599,39.37028,-94.78246,Platte City,MO
US.MO.165,US,165,A,ADM2,4403600,39.3805,-94.77359,Platte County,MO
US.MO.049,US,49,P,PPLA2,4403615,39.56555,-94.44801,Plattsburg,MO
US.MO.167,US,167,A,ADM2,4404128,37.616479999999996,-93.40053,Polk County,MO
US.MO.023,US,23,P,PPLA2,4404233,36.757,-90.39289000000001,Poplar Bluff,MO
US.MO.221,US,221,P,PPLA2,4404348,37.936440000000005,-90.78791,Potosi,MO
US.MO.169,US,169,A,ADM2,4404807,37.82463,-92.20766,Pulaski County,MO
US.MO.173,US,173,A,ADM2,4405038,39.52767,-91.52202,Ralls County,MO
US.MO.175,US,175,A,ADM2,4405082,39.44017,-92.49708000000001,Randolph County,MO
US.MO.177,US,177,A,ADM2,4405143,39.35241,-93.98988,Ray County,MO
US.MO.179,US,179,A,ADM2,4405470,37.36233,-90.96908,Reynolds County,MO
US.MO.177,US,177,P,PPLA2,4405588,39.278620000000004,-93.97689,Richmond,MO
US.MO.181,US,181,A,ADM2,4405720,36.65282,-90.86388000000001,Ripley County,MO
US.MO.161,US,161,P,PPLA2,4406282,37.95143,-91.77127,Rolla,MO
US.MO.183,US,183,P,PPLA2,4406831,38.78394,-90.48123000000001,Saint Charles,MO
US.MO.183,US,183,A,ADM2,4406835,38.78192,-90.6749,Saint Charles County,MO
US.MO.185,US,185,A,ADM2,4406842,38.03718,-93.77598,Saint Clair County,MO
US.MO.187,US,187,A,ADM2,4406884,37.81028,-90.47227,Saint Francois County,MO
US.MO.021,US,21,P,PPLA2,4407010,39.768609999999995,-94.84663,Saint Joseph,MO
US.MO.510,US,510,P,PPLA2,4407066,38.62727,-90.19789,St. Louis,MO
US.MO.189,US,189,A,ADM2,4407074,38.640679999999996,-90.44341,Saint Louis County,MO
US.MO.510,US,510,A,ADM2,4407084,38.62727,-90.19789,City of Saint Louis,MO
US.MO.186,US,186,A,ADM2,4407295,37.8944,-90.19442,Sainte Genevieve County,MO
US.MO.065,US,65,P,PPLA2,4407308,37.6456,-91.53598000000001,Salem,MO
US.MO.195,US,195,A,ADM2,4407376,39.13684,-93.20185,Saline County,MO
US.MO.003,US,3,P,PPLA2,4407665,39.94166,-94.83025,Savannah,MO
US.MO.201,US,201,A,ADM2,4407901,37.05305,-89.56851,Scott County,MO
US.MO.159,US,159,P,PPLA2,4408000,38.70446,-93.22825999999999,Sedalia,MO
US.MO.203,US,203,A,ADM2,4408228,37.15739,-91.40051,Shannon County,MO
US.MO.205,US,205,A,ADM2,4408345,39.797779999999996,-92.07661999999999,Shelby County,MO
US.MO.205,US,205,P,PPLA2,4408350,39.80587,-92.04156,Shelbyville,MO
US.MO.077,US,77,P,PPLA2,4409896,37.21533,-93.29824,Springfield,MO
US.MO.055,US,55,P,PPLA2,4410113,37.9681,-91.35486999999999,Steelville,MO
US.MO.039,US,39,P,PPLA2,4410287,37.69893,-93.79604,Stockton,MO
US.MO.207,US,207,A,ADM2,4410296,36.85562,-89.94431,Stoddard County,MO
US.MO.209,US,209,A,ADM2,4410325,36.74694,-93.456,Stone County,MO
US.MO.213,US,213,A,ADM2,4411205,36.65473,-93.04111,Taney County,MO
US.MO.215,US,215,A,ADM2,4411468,37.31731,-91.96505,Texas County,MO
US.MO.113,US,113,P,PPLA2,4412089,38.979490000000006,-90.9807,Troy,MO
US.MO.131,US,131,P,PPLA2,4412325,38.233090000000004,-92.45852,Tuscumbia,MO
US.MO.071,US,71,P,PPLA2,4412454,38.45005,-91.00848,Union,MO
US.MO.035,US,35,P,PPLA2,4412847,36.99561,-91.01456999999999,Van Buren,MO
US.MO.217,US,217,A,ADM2,4413006,37.85058,-94.34244,Vernon County,MO
US.MO.141,US,141,P,PPLA2,4413013,38.43141,-92.84103,Versailles,MO
US.MO.125,US,125,P,PPLA2,4413085,38.18671,-91.94711,Vienna,MO
US.MO.219,US,219,A,ADM2,4413583,38.76462,-91.16069,Warren County,MO
US.MO.101,US,101,P,PPLA2,4413595,38.76279,-93.73605,Warrensburg,MO
US.MO.219,US,219,P,PPLA2,4413598,38.811440000000005,-91.14154,Warrenton,MO
US.MO.015,US,15,P,PPLA2,4413601,38.24308,-93.38186999999999,Warsaw,MO
US.MO.221,US,221,A,ADM2,4413630,37.96168,-90.87742,Washington County,MO
US.MO.223,US,223,A,ADM2,4413797,37.11264,-90.46143000000001,Wayne County,MO
US.MO.169,US,169,P,PPLA2,4413802,37.82865,-92.20071999999999,Waynesville,MO
US.MO.225,US,225,A,ADM2,4413870,37.28091,-92.87588000000001,Webster County,MO
US.MO.091,US,91,P,PPLA2,4414200,36.728120000000004,-91.85237,West Plains,MO
US.MO.229,US,229,A,ADM2,4415503,37.270140000000005,-92.4687,Wright County,MO
US.MS.095,US,95,P,PPLA2,4415813,33.825109999999995,-88.54366,Aberdeen,MS
US.MS.019,US,19,P,PPLA2,4415878,33.31012,-89.17284000000001,Ackerman,MS
US.MS.001,US,1,A,ADM2,4415912,31.482940000000003,-91.3535,Adams County,MS
US.MS.003,US,3,A,ADM2,4416012,34.88077,-88.58026,Alcorn County,MS
US.MS.005,US,5,A,ADM2,4416182,31.1744,-90.80443000000001,Amite County,MS
US.MS.009,US,9,P,PPLA2,4416602,34.83287,-89.1759,Ashland,MS
US.MS.007,US,7,A,ADM2,4416669,33.086290000000005,-89.58155,Attala County,MS
US.MS.045,US,45,P,PPLA2,4417205,30.308809999999998,-89.33005,Bay Saint Louis,MS
US.MS.053,US,53,P,PPLA2,4417676,33.184290000000004,-90.48926,Belzoni,MS
US.MS.009,US,9,A,ADM2,4417738,34.81729,-89.18848,Benton County,MS
US.MS.011,US,11,A,ADM2,4419012,33.79554,-90.8804,Bolivar County,MS
US.MS.117,US,117,P,PPLA2,4419094,34.65815,-88.56671999999999,Booneville,MS
US.MS.121,US,121,P,PPLA2,4419290,32.2732,-89.98592,Brandon,MS
US.MS.085,US,85,P,PPLA2,4419500,31.57906,-90.44065,Brookhaven,MS
US.MS.013,US,13,A,ADM2,4420309,33.93645,-89.33645,Calhoun County,MS
US.MS.089,US,89,P,PPLA2,4420617,32.61264,-90.03675,Canton,MS
US.MS.015,US,15,P,PPLA2,4420729,33.508179999999996,-89.92036,Carrollton,MS
US.MS.015,US,15,A,ADM2,4420741,33.44853,-89.9202,Carroll County,MS
US.MS.079,US,79,P,PPLA2,4420799,32.73264,-89.53618,Carthage,MS
US.MS.017,US,17,A,ADM2,4421449,33.9208,-88.94785999999999,Chickasaw County,MS
US.MS.019,US,19,A,ADM2,4421547,33.34731,-89.24838000000001,Choctaw County,MS
US.MS.021,US,21,A,ADM2,4421859,31.97369,-90.91181,Claiborne County,MS
US.MS.023,US,23,A,ADM2,4421913,32.0414,-88.6894,Clarke County,MS
US.MS.027,US,27,P,PPLA2,4421935,34.200109999999995,-90.57093,Clarksdale,MS
US.MS.025,US,25,A,ADM2,4421964,33.65567,-88.78157,Clay County,MS
US.MS.027,US,27,A,ADM2,4422178,34.22917,-90.60269,Coahoma County,MS
US.MS.031,US,31,P,PPLA2,4422375,31.64544,-89.55535,Collins,MS
US.MS.087,US,87,P,PPLA2,4422442,33.495670000000004,-88.42726,Columbus,MS
US.MS.091,US,91,P,PPLA2,4422457,31.25184,-89.83758,Columbia,MS
US.MS.029,US,29,A,ADM2,4422700,31.86924,-90.4488,Copiah County,MS
US.MS.003,US,3,P,PPLA2,4422713,34.93425,-88.52226999999999,Corinth,MS
US.MS.031,US,31,A,ADM2,4422907,31.63322,-89.55263000000001,Covington County,MS
US.MS.069,US,69,P,PPLA2,4423639,32.76763,-88.65088,De Kalb,MS
US.MS.033,US,33,A,ADM2,4423655,34.8754,-89.99178,De Soto County,MS
US.MS.101,US,101,P,PPLA2,4423701,32.439029999999995,-89.10839,Decatur,MS
US.MS.063,US,63,P,PPLA2,4426218,31.71155,-91.06066,Fayette,MS
US.MS.123,US,123,P,PPLA2,4426884,32.36459,-89.47423,Forest,MS
US.MS.035,US,35,A,ADM2,4426954,31.18887,-89.25786,Forrest County,MS
US.MS.037,US,37,A,ADM2,4427119,31.47715,-90.89785,Franklin County,MS
US.MS.057,US,57,P,PPLA2,4427345,34.273990000000005,-88.40921,Fulton,MS
US.MS.039,US,39,A,ADM2,4427592,30.862609999999997,-88.64403,George County,MS
US.MS.041,US,41,A,ADM2,4428420,31.21422,-88.63916,Greene County,MS
US.MS.151,US,151,P,PPLA2,4428475,33.40898,-91.05978,Greenville,MS
US.MS.083,US,83,P,PPLA2,4428495,33.51623,-90.17953,Greenwood,MS
US.MS.043,US,43,P,PPLA2,4428539,33.769,-89.80842,Grenada,MS
US.MS.043,US,43,A,ADM2,4428541,33.76995,-89.80201,Grenada County,MS
US.MS.045,US,45,A,ADM2,4428961,30.39378,-89.47456,Hancock County,MS
US.MS.047,US,47,A,ADM2,4429197,30.41605,-89.08164000000001,Harrison County,MS
US.MS.035,US,35,P,PPLA2,4429295,31.32712,-89.29034,Hattiesburg,MS
US.MS.029,US,29,P,PPLA2,4429387,31.860440000000004,-90.39593,Hazlehurst,MS
US.MS.033,US,33,P,PPLA2,4429589,34.82399,-89.9937,Hernando,MS
US.MS.049,US,49,A,ADM2,4429877,32.2667,-90.44282,Hinds County,MS
US.MS.093,US,93,P,PPLA2,4430104,34.7676,-89.44869,Holly Springs,MS
US.MS.051,US,51,A,ADM2,4430142,33.123509999999996,-90.09205,Holmes County,MS
US.MS.053,US,53,A,ADM2,4430705,33.1287,-90.52662,Humphreys County,MS
US.MS.133,US,133,P,PPLA2,4430981,33.45095,-90.65509,Indianola,MS
US.MS.055,US,55,A,ADM2,4431269,32.74139,-90.98921,Issaquena County,MS
US.MS.057,US,57,A,ADM2,4431274,34.279990000000005,-88.36131999999999,Itawamba County,MS
US.MS.141,US,141,P,PPLA2,4431283,34.81176,-88.19004,Iuka,MS
US.MS.059,US,59,A,ADM2,4431425,30.46289,-88.62284,Jackson County,MS
US.MS.061,US,61,A,ADM2,4431565,32.01911,-89.11886,Jasper County,MS
US.MS.063,US,63,A,ADM2,4431608,31.734209999999997,-91.03718,Jefferson County,MS
US.MS.065,US,65,A,ADM2,4431611,31.569640000000003,-89.823,Jefferson Davis County,MS
US.MS.067,US,67,A,ADM2,4431982,31.622559999999996,-89.16879,Jones County,MS
US.MS.069,US,69,A,ADM2,4432218,32.75456,-88.64116,Kemper County,MS
US.MS.007,US,7,P,PPLA2,4432542,33.058,-89.58955999999999,Kosciusko,MS
US.MS.071,US,71,A,ADM2,4432670,34.35675,-89.48491999999999,Lafayette County,MS
US.MS.073,US,73,A,ADM2,4432922,31.20587,-89.50869,Lamar County,MS
US.MS.075,US,75,A,ADM2,4433028,32.40429,-88.66254,Lauderdale County,MS
US.MS.077,US,77,A,ADM2,4433059,31.5502,-90.10699,Lawrence County,MS
US.MS.079,US,79,A,ADM2,4433110,32.75353,-89.52405999999999,Leake County,MS
US.MS.041,US,41,P,PPLA2,4433116,31.15574,-88.5578,Leakesville,MS
US.MS.081,US,81,A,ADM2,4433190,34.28989,-88.68042,Lee County,MS
US.MS.083,US,83,A,ADM2,4433243,33.55052,-90.30105999999999,Leflore County,MS
US.MS.051,US,51,P,PPLA2,4433359,33.11318,-90.05314,Lexington,MS
US.MS.005,US,5,P,PPLA2,4433362,31.15823,-90.81232,Liberty,MS
US.MS.085,US,85,A,ADM2,4433521,31.532390000000003,-90.454,Lincoln County,MS
US.MS.159,US,159,P,PPLA2,4434283,33.123740000000005,-89.05506,Louisville,MS
US.MS.087,US,87,A,ADM2,4434357,33.47291,-88.44331,Lowndes County,MS
US.MS.039,US,39,P,PPLA2,4434388,30.92519,-88.59002,Lucedale,MS
US.MS.103,US,103,P,PPLA2,4434645,33.1054,-88.56088000000001,Macon,MS
US.MS.089,US,89,A,ADM2,4434666,32.63466,-90.03376,Madison County,MS
US.MS.113,US,113,P,PPLA2,4434720,31.14323,-90.45871,Magnolia,MS
US.MS.091,US,91,A,ADM2,4434905,31.23082,-89.82244,Marion County,MS
US.MS.119,US,119,P,PPLA2,4434925,34.25683,-90.27298,Marks,MS
US.MS.093,US,93,A,ADM2,4434977,34.76225,-89.50305,Marshall County,MS
US.MS.055,US,55,P,PPLA2,4435217,32.90207,-91.05122,Mayersville,MS
US.MS.037,US,37,P,PPLA2,4435652,31.47239,-90.89676999999999,Meadville,MS
US.MS.127,US,127,P,PPLA2,4435722,31.96182,-89.87008,Mendenhall,MS
US.MS.075,US,75,P,PPLA2,4435764,32.364309999999996,-88.70366,Meridian,MS
US.MS.097,US,97,A,ADM2,4436434,33.4941,-89.6164,Montgomery County,MS
US.MS.077,US,77,P,PPLA2,4436445,31.55378,-90.10731,Monticello,MS
US.MS.095,US,95,A,ADM2,4436465,33.89224,-88.48047,Monroe County,MS
US.MS.001,US,1,P,PPLA2,4437982,31.56017,-91.40329,Natchez,MS
US.MS.099,US,99,A,ADM2,4438104,32.7535,-89.11757,Neshoba County,MS
US.MS.145,US,145,P,PPLA2,4438121,34.49427,-89.00784,New Albany,MS
US.MS.111,US,111,P,PPLA2,4438134,31.20263,-89.03668,New Augusta,MS
US.MS.101,US,101,A,ADM2,4438827,32.40023,-89.11881,Newton County,MS
